Index,director name,film name,title code,score,year
438,nm0281808,Giovanna d'Arco,tt0040491,6.4,1948
439,nm0281808,Tentazione bionda,tt0026914,6.4,1935
440,nm0281808,The Farmer Takes a Wife,tt0026338,6.4,1935
441,nm0281808,Hula,tt0018016,6.4,1927
442,nm0281808,Wild and Woolly,tt0008775,6.4,1917
443,nm0281808,L'allegra favola di Black Burke,tt0007031,6.4,1916
444,nm0281808,Reaching for the Moon,tt0008498,6.4,1917
445,nm0281808,The Wet Parade,tt0023685,6.3,1932
446,nm0281808,"His Majesty, the American",tt0010255,6.3,1919
447,nm0281808,Down to Earth,tt0007873,6.3,1917
448,nm0281808,Code of the Sea,tt0014782,6.3,1924
449,nm0281808,An Innocent Magdalene,tt0006861,6.3,1916
450,nm0281808,Gente allegra,tt0035460,6.2,1942
451,nm0281808,Avventura,tt0037494,6.2,1945
452,nm0281808,Il risveglio,tt0018666,6.1,1928
453,nm0281808,Around the World with Douglas Fairbanks,tt0021621,6.1,1931
454,nm0281808,The Americano,tt0006359,6.1,1916
455,nm0281808,Otto giorni di vita,tt0034276,6,1941
456,nm0281808,La suora bianca,tt0024770,6,1933
457,nm0281808,The Matrimaniac,tt0007047,6,1916
458,nm0281808,Lord Jim,tt0016037,5.9,1925
459,nm0281808,Betty of Greystone,tt0006426,5.7,1916
460,nm0281808,Rosa d'Irlanda,tt0018613,5.6,1928
461,nm0281808,To the Last Man,tt0014553,5.6,1923
462,nm0281808,The Call of the Canyon,tt0013906,5.5,1923
463,nm0281808,Mama's Affair,tt0012434,5.5,1921
464,nm0281808,Adventure,tt0015542,5.3,1925
465,nm0281808,La spia,tt0021295,5.2,1930
466,nm0281808,Empty Hands,tt0014866,5.2,1924
467,nm0281808,The Devil's Cargo,tt0015749,5.2,1925
468,nm0281808,Red Hot Romance,tt0013540,5.1,1922
469,nm0281808,Woman's Place,tt0012862,5.1,1921
470,nm0281808,Dark Secrets,tt0013051,5,1923
471,nm0281808,A Son of His Father,tt0016374,4.6,1925
472,nm0281808,The Lane That Had No Turning,tt0013303,4.5,1922
473,nm0281808,The Blind Goddess,tt0016658,4.4,1926
474,nm0281808,Anna Ascends,tt0012898,4.4,1922
475,nm0281808,Law of the Lawless,tt0014189,4.3,1923
476,nm0281808,The Rough Riders,tt0018346,4,1927
477,nm0281808,Little Meena's Romance,tt0006933,0,1916
478,nm0281808,The Envoy Extraordinary,tt0003888,0,1914
479,nm0002045,Cantando sotto la pioggia,tt0045152,8.3,1952
480,nm0002045,Sciarada,tt0056923,7.9,1963
481,nm0002045,24th Annual Academy Awards,tt8731108,7.7,1952
482,nm0002045,Due per la strada,tt0062407,7.5,1967
483,nm0002045,Un giorno a New York,tt0041716,7.4,1949
484,nm0002045,7 spose per 7 fratelli,tt0047472,7.4,1954
485,nm0002045,Hollywood Hollywood,tt0075323,7.4,1976
486,nm0002045,Cineastas contra magnates,tt0480892,7.2,2005
487,nm0002045,Damn Yankees,tt0051516,7.1,1958
488,nm0002045,Due marinai e una ragazza,tt0037514,7.1,1945
489,nm0002045,Cenerentola a Parigi,tt0050419,7,1957
490,nm0002045,È sempre bel tempo,tt0048216,7,1955
491,nm0002045,Il mio amico il diavolo,tt0061391,6.9,1967
492,nm0002045,Indiscreto,tt0051773,6.8,1958
493,nm0002045,Fascino,tt0036723,6.8,1944
494,nm0002045,Sua altezza si sposa,tt0043983,6.7,1951
495,nm0002045,Il gioco del pigiama,tt0050814,6.7,1957
496,nm0002045,Facciamo il tifo insieme,tt0041944,6.7,1949
497,nm0002045,Così sono le donne,tt0040271,6.6,1948
498,nm0002045,"Hey, Rookie",tt0036915,6.6,1944
499,nm0002045,Arabesque,tt0060121,6.5,1966
500,nm0002045,L'erba del vicino è sempre più verde,tt0053877,6.5,1960
501,nm0002045,Il piccolo principe,tt0071762,6.5,1974
502,nm0002045,Best Foot Forward,tt0035675,6.5,1943
503,nm0002045,Il boxeur e la ballerina,tt0077952,6.5,1978
504,nm0002045,Pugno di ferro,tt0039531,6.5,1947
505,nm0002045,Kansas City Kitty,tt0036978,6.5,1944
506,nm0002045,La legge del cuore,tt0040159,6.4,1948
507,nm0002045,Uno straniero tra gli angeli,tt0048260,6.3,1955
508,nm0002045,Così parla il cuore,tt0046896,6.3,1954
509,nm0002045,Tre ragazze di Broadway,tt0045822,6.3,1953
510,nm0002045,Jam Session,tt0036966,6.3,1944
511,nm0002045,Ancora una volta con sentimento,tt0054141,6.1,1960
512,nm0002045,Vacanze al Messico,tt0038606,6.1,1946
513,nm0002045,Living in a Big Way,tt0039574,6.1,1947
514,nm0002045,Indiavolato,tt0230030,6,2000
515,nm0002045,Pene d'amor perdute,tt0182295,6,2000
516,nm0002045,Fearless Fagan,tt0044608,5.9,1952
517,nm0002045,Licenza d'amore,tt0038779,5.9,1946
518,nm0002045,Ti avrò per sempre,tt0039898,5.9,1947
519,nm0002045,Quel giorno a Rio,tt0086973,5.8,1984
520,nm0002045,"Ricca, giovane e bella",tt0043968,5.8,1951
521,nm0002045,Baciala per me,tt0050599,5.7,1957
522,nm0002045,Marito per forza,tt0044852,5.7,1952
523,nm0002045,Pacco a sorpresa,tt0054355,5.7,1960
524,nm0002045,Quei due,tt0065031,5.3,1969
525,nm0002045,Saturn 3,tt0079285,5.2,1980
526,nm0002045,In 3 sul Lucky Lady,tt0073317,5.2,1975
527,nm0002045,Il bacio del bandito,tt0040513,5.2,1948
528,nm0002045,The Truth About Charlie,tt0270707,4.8,2002
529,nm0002045,Les mystères du premier film,tt5155490,0,1995
530,nm0002045,Stanley Donen: You Just Do It,tt1805413,0,2010
531,nm0001675,Kill Bill: The Whole Bloody Affair,tt6019206,8.8,2011
532,nm0001675,Side by Side Extra: Volume Two,tt4062632,8.8,2014
533,nm0001675,Club83,tt1464009,8.4,2009
534,nm0001675,Also Starring Austin,tt4590434,8.3,2018
535,nm0001675,Kill Bill - Volume 1,tt0266697,8.1,2003
536,nm0001675,Sin City,tt0401792,8,2005
537,nm0001675,Kill Bill - Volume 2,tt0378194,8,2004
538,nm0001675,S.C.I.E.N.C.E,tt0429050,7.9,2004
539,nm0001675,Hot Fuzz,tt0425112,7.8,2007
540,nm0001675,Inmate #1: The Rise of Danny Trejo,tt6399296,7.8,2019
541,nm0001675,The Shark Is Still Working,tt0469185,7.7,2007
542,nm0001675,Baby Driver - Il genio della fuga,tt3890160,7.6,2017
543,nm0001675,Rivoluzione digitale,tt2014338,7.6,2012
544,nm0001675,Grindhouse,tt0462322,7.5,2007
545,nm0001675,Alita - Angelo della battaglia,tt0437086,7.3,2019
546,nm0001675,QT8 - Quentin Tarantino the first eight,tt4329810,7.3,2019
547,nm0001675,Smoke and Mirrors: The Story of Tom Savini,tt1949591,7.3,2015
548,nm0001675,Dal tramonto all'alba,tt0116367,7.2,1996
549,nm0001675,Desperado,tt0112851,7.2,1995
550,nm0001675,Happier Than Ever: A Love Letter to Los Angeles,tt1509439,7.2,2021
551,nm0001675,Champion,tt0449472,7.2,2005
552,nm0001675,Il prezzo di Hollywood,tt0114594,7.1,1994
553,nm0001675,Grindhouse - A prova di morte,tt1028528,7,2007
554,nm0001675,Planet Terror,tt1077258,7,2007
555,nm0001675,"El Mariachi, suonatore di chitarra",tt0104815,6.9,1992
556,nm0001675,10 pelis,tt2123128,6.9,2011
557,nm0001675,Take,tt1339181,6.9,2008
558,nm0001675,"Lost in Vienna, Austria",tt2742590,6.9,2013
559,nm0001675,Four Rooms,tt0113101,6.8,1995
560,nm0001675,Pendechos!,tt5978000,6.8,2016
561,nm0001675,I pinguini di Madagascar,tt1911658,6.7,2014
562,nm0001675,Machete,tt0985694,6.6,2010
563,nm0001675,Life After Flash,tt4917554,6.6,2017
564,nm0001675,Full Tilt Boogie,tt0119165,6.6,1997
565,nm0001675,21 Years: Richard Linklater,tt3657420,6.6,2014
566,nm0001675,Quentin Tarantino: 20 Years of Filmmaking,tt6021960,6.6,2012
567,nm0001675,The Lashman,tt1727375,6.6,2014
568,nm0001675,The Faculty,tt0133751,6.5,1998
569,nm0001675,Sin City - Una donna per cui uccidere,tt0458481,6.5,2014
570,nm0001675,Predators,tt1424381,6.4,2010
571,nm0001675,C'era una volta in Messico,tt0285823,6.4,2003
572,nm0001675,L'occasione per cambiare,tt0125971,6.4,1999
573,nm0001675,Black Ruby,tt3499542,6.4,2017
574,nm0001675,Dead On: The Life and Cinema of George A. Romero,tt0852951,6.3,2008
575,nm0001675,Scream 2,tt0120082,6.2,1997
576,nm0001675,The Quiet - Segreti svelati,tt0414951,6.2,2005
577,nm0001675,The Next Kill,tt7171224,6.2,2018
578,nm0001675,Paranormal Shades,tt5212122,6.2,2016
579,nm0001675,Mimic,tt0119675,6,1997
580,nm0001675,Monday,tt8231242,6,2018
581,nm0001675,Blood City Massacre,tt2030319,6,2011
582,nm0001675,Curdled - Una commedia pulp,tt0115994,5.9,1996
583,nm0001675,Deep River: The Island,tt1557197,5.8,2009
584,nm0001675,We're Not Alone,tt3130640,5.8,2015
585,nm0001675,Vampire City,tt1389136,5.7,2009
586,nm0001675,Machete Kills,tt2002718,5.6,2013
587,nm0001675,Commandments,tt0115927,5.6,1997
588,nm0001675,The Good Exorcist,tt8177638,5.6,2018
589,nm0001675,The Last Bad Neighborhood,tt0790810,5.6,2008
590,nm0001675,Vampire City 2: Rock 'N Roll Zombies from Outer Space,tt1528836,5.6,2009
591,nm0001675,Spy Kids,tt0227538,5.5,2001
592,nm0001675,Hostel: Part II,tt0498353,5.5,2007
593,nm0001675,Tráiganme la Cabeza de la Mujer Metralleta,tt2424028,5.5,2012
594,nm0001675,Open Road - La strada per ricominciare,tt1007018,5.5,2009
595,nm0001675,Lisa Picard Is Famous,tt0233699,5.5,2000
596,nm0001675,Ruiner,tt1756712,5.4,2010
597,nm0001675,A Little Bit Zombie,tt1912982,5.3,2012
598,nm0001675,Spy Kids 2 - L'isola dei sogni perduti,tt0287717,5.2,2002
599,nm0001675,Pupazzi alla riscossa,tt1946502,5.1,2019
600,nm0001675,Hell Ride,tt0411475,5.1,2008
601,nm0001675,Curandero,tt0422037,5,2005
602,nm0001675,Red 11,tt7837402,4.9,2019
603,nm0001675,Dead Hooker in a Trunk,tt1508661,4.9,2009
604,nm0001675,The Spirit,tt0831887,4.8,2008
605,nm0001675,A Gangland Love Story,tt1320250,4.8,2010
606,nm0001675,We Can Be Heroes,tt1060039,4.7,2020
607,nm0001675,Il mistero della pietra magica,tt1100119,4.7,2008
608,nm0001675,Amelia's 25th,tt1845774,4.7,2013
609,nm0001675,The Apology Dance,tt1283881,4.7,2010
610,nm0001675,Phaedra,tt8337916,4.6,2018
611,nm0001675,Tartarus,tt1728248,4.6,2010
612,nm0001675,The Face of the Serpent,tt0306800,4.5,2003
613,nm0001675,Urge,tt4083572,4.4,2016
614,nm0001675,Reiki,tt1201649,4.4,2009
615,nm0001675,Spy Kids - Missione 3-D: Game Over,tt0338459,4.3,2003
616,nm0001675,The Victim,tt1684564,4.3,2011
617,nm0001675,Nice Guys,tt0468520,4.2,2006
618,nm0001675,Honey and Wine,tt9193890,4.1,2020
619,nm0001675,Le avventure di Sharkboy e Lavagirl in 3D,tt0424774,3.7,2005
620,nm0001675,Spy Kids 4 - È tempo di eroi,tt1517489,3.5,2011
621,nm0001675,Ten Dead Men,tt0854679,3.3,2008
622,nm0001675,Muck,tt2207484,2.6,2015
623,nm0001675,The Fighter - Il massacro,tt0176579,2.4,2000
624,nm0001675,Hood River,tt1169015,0,2021
625,nm0178260,Sentieri selvaggi,tt0049730,7.9,1956
626,nm0178260,King Kong,tt0024216,7.9,1933
627,nm0178260,Un uomo tranquillo,tt0045061,7.8,1952
628,nm0178260,Grass: A Nation's Battle for Life,tt0015873,7.8,1925
629,nm0178260,Il massacro di Fort Apache,tt0040369,7.5,1948
630,nm0178260,Le sette meraviglie del mondo,tt0049744,7.5,1956
631,nm0178260,Best of Cinerama,tt0055789,7.4,1963
632,nm0178260,I cavalieri del Nord Ovest,tt0041866,7.3,1949
633,nm0178260,King Kong,tt0360717,7.2,2005
634,nm0178260,Piccole donne,tt0024264,7.2,1933
635,nm0178260,Rio Bravo,tt0042895,7.1,1950
636,nm0178260,La pericolosa partita,tt0023238,7.1,1932
637,nm0178260,In nome di Dio,tt0040064,7.1,1948
638,nm0178260,La carovana dei mormoni,tt0043117,7.1,1950
639,nm0178260,Il re dell'Africa,tt0041650,7,1949
640,nm0178260,Il sole splende alto,tt0046384,7,1953
641,nm0178260,Chang: La giungla misteriosa,tt0017743,6.9,1927
642,nm0178260,The Silver Cord,tt0024560,6.9,1933
643,nm0178260,The Four Feathers,tt0018908,6.9,1929
644,nm0178260,This Is Cinerama,tt0045231,6.9,1952
645,nm0178260,The Monkey's Paw,tt0023235,6.9,1933
646,nm0178260,La pattuglia sperduta,tt0025423,6.8,1934
647,nm0178260,A doppia briglia,tt0023960,6.8,1933
648,nm0178260,One Man's Journey,tt0024411,6.8,1933
649,nm0178260,Carioca,tt0024025,6.7,1933
650,nm0178260,Sing and Like It,tt0025797,6.7,1934
651,nm0178260,Kong: Skull Island,tt3731562,6.6,2017
652,nm0178260,Rafter Romance,tt0024484,6.6,1933
653,nm0178260,Gow the Head Hunter,tt0196592,6.6,1928
654,nm0178260,La donna eterna,tt0026983,6.5,1935
655,nm0178260,Il dottor Cyclops,tt0032412,6.5,1940
656,nm0178260,The Phantom of Crestwood,tt0023335,6.5,1932
657,nm0178260,Bed of Roses,tt0023786,6.5,1933
658,nm0178260,I diplomaniaci,tt0023949,6.5,1933
659,nm0178260,Success at Any Price,tt0025844,6.5,1934
660,nm0178260,La gloria del mattino,tt0024353,6.4,1933
661,nm0178260,Labbra dipinte,tt0025254,6.4,1934
662,nm0178260,Gli ultimi giorni di Pompei,tt0026605,6.4,1935
663,nm0178260,Educande d'America,tt0025117,6.4,1934
664,nm0178260,"Aggie Appleby, Maker of Men",tt0023744,6.4,1933
665,nm0178260,Gli arditi del cinema,tt0024276,6.4,1933
666,nm0178260,Gow,tt0347107,6.4,1931
667,nm0178260,La croce di fuoco,tt0039402,6.3,1947
668,nm0178260,Ace of Aces,tt0023737,6.3,1933
669,nm0178260,Spia bionda,tt0023407,6.3,1932
670,nm0178260,Two Alone,tt0025923,6.3,1934
671,nm0178260,Il fidanzato immaginario,tt0024476,6.2,1933
672,nm0178260,Ann Vickers,tt0023759,6.2,1933
673,nm0178260,Blind Adventure,tt0023816,6.2,1933
674,nm0178260,Man of Two Worlds,tt0025457,6.2,1934
675,nm0178260,Keep 'Em Rolling,tt0025342,6.2,1934
676,nm0178260,Dopo quella notte,tt0023742,6.1,1933
677,nm0178260,Headline Shooter,tt0024097,6.1,1933
678,nm0178260,Long Lost Father,tt0025417,6.1,1934
679,nm0178260,Sogno d'estate,tt0024501,6.1,1933
680,nm0178260,The Meanest Gal in Town,tt0025481,6.1,1934
681,nm0178260,Before Dawn,tt0023790,6,1933
682,nm0178260,Chance at Heaven,tt0023880,6,1933
683,nm0178260,Nei boschi del Kentucky,tt0025345,6,1934
684,nm0178260,La crociera delle ragazze,tt0024323,6,1933
685,nm0178260,This Man Is Mine,tt0025882,6,1934
686,nm0178260,Se fossi libero,tt0024170,6,1933
687,nm0178260,No Marriage Ties,tt0024387,6,1933
688,nm0178260,Kong,tt0238357,6,2000
689,nm0178260,King Kong,tt0074751,5.9,1976
690,nm0178260,Frou frou,tt0030887,5.9,1938
691,nm0178260,Troppa armonia,tt0023984,5.9,1933
692,nm0178260,Stingari il bandito sentimentale,tt0025833,5.8,1934
693,nm0178260,Cross Fire,tt0023921,5.8,1933
694,nm0178260,Midshipman Jack,tt0024336,5.8,1933
695,nm0178260,Il grande Joe,tt0120751,5.7,1998
696,nm0178260,The Son of Kong,tt0024593,5.7,1933
697,nm0178260,Flying Devils,tt0024024,5.7,1933
698,nm0178260,Flaming Gold,tt0024018,5.7,1932
699,nm0178260,Argento vivo,tt0025822,5.4,1934
700,nm0178260,Il pirata ballerino,tt0027496,5.2,1936
701,nm0178260,Kong: Return to the Jungle,tt4400926,4,2007
702,nm0178260,King Kong 2,tt0091344,3.9,1986
703,nm0178260,Banglar King Kong,tt1279834,3.8,2010
704,nm0178260,Nosferatu vs. Father Pipecock & Sister Funk,tt3587202,1.5,2014
705,nm0178260,Captain Salisbury's Ra-Mu,tt0377593,0,1929
706,nm0178260,The Lost Empire,tt1391304,0,1929
707,nm0000720,Wisconsin Born & Bred: The Entertainers,tt0425653,7.9,2004
708,nm0000720,Beware the Moon: Remembering 'An American Werewolf in London',tt0978569,7.8,2009
709,nm0000720,L'aereo più pazzo del mondo,tt0080339,7.7,1980
710,nm0000720,Una pallottola spuntata,tt0095705,7.6,1988
711,nm0000720,Top Secret!,tt0088286,7.2,1984
712,nm0000720,Il principe cerca moglie,tt0094898,7.1,1988
713,nm0000720,Fat: A Documentary,tt8439204,7,2019
714,nm0000720,Una pallottola spuntata 2½ - L'odore della paura,tt0102510,6.9,1991
715,nm0000720,"Per favore, ammazzatemi mia moglie",tt0091877,6.9,1986
716,nm0000720,Hot Shots!,tt0102059,6.8,1991
717,nm0000720,Hot Shots! 2,tt0107144,6.6,1993
718,nm0000720,Cocaine Blues,tt0313910,6.6,1983
719,nm0000720,Cry Baby,tt0099329,6.5,1990
720,nm0000720,Ridere per ridere,tt0076257,6.5,1977
721,nm0000720,Oscar - Un fidanzato per due figlie,tt0102603,6.5,1991
722,nm0000720,Una pallottola spuntata 33 1/3 - L'insulto finale,tt0110622,6.5,1994
723,nm0000720,Affari d'oro,tt0094739,6.4,1988
724,nm0000720,Roxy - Il ritorno di una stella,tt0100911,5.9,1990
725,nm0000720,Miss Meadows,tt3128900,5.8,2014
726,nm0000720,Mafia!,tt0120741,5.6,1998
727,nm0000720,Scary Movie 4,tt0362120,5.1,2006
728,nm0000720,Voice of the Epilepsies,tt1019892,0,2018
729,nm0000720,Boom and Topper: Safari Hunters,tt1616217,0,2020
730,nm0634240,Il cavaliere oscuro,tt0468569,9,2008
731,nm0634240,Inception,tt1375666,8.8,2010
732,nm0634240,Interstellar,tt0816692,8.6,2014
733,nm0634240,The Prestige,tt0482571,8.5,2006
734,nm0634240,Il cavaliere oscuro - Il ritorno,tt1345836,8.4,2012
735,nm0634240,Memento,tt0209144,8.4,2000
736,nm0634240,Batman Begins,tt0372784,8.2,2005
737,nm0634240,Zack Snyder's Justice League,tt1236197,8.1,2021
738,nm0634240,Dunkirk,tt5013056,7.8,2017
739,nm0634240,Rivoluzione digitale,tt2014338,7.6,2012
740,nm0634240,Making Waves: The Art of Cinematic Sound,tt3856408,7.6,2019
741,nm0634240,These Amazing Shadows,tt1273222,7.6,2011
742,nm0634240,Cinema Futures,tt6002238,7.6,2016
743,nm0634240,Following,tt0154506,7.5,1998
744,nm0634240,Tenet,tt6723592,7.4,2020
745,nm0634240,Ghajini,tt1166100,7.4,2008
746,nm0634240,Insomnia,tt0278504,7.2,2002
747,nm0634240,The Science of Interstellar,tt4415360,7.2,2015
748,nm0634240,L'uomo d'acciaio,tt0770828,7,2013
749,nm0634240,Tales from the Warner Bros. Lot,tt2547622,6.9,2013
750,nm0634240,Pulp,tt1737680,6.8,2013
751,nm0634240,Don Jon,tt2229499,6.5,2013
752,nm0634240,Batman v Superman: Dawn of Justice,tt2975590,6.4,2016
753,nm0634240,Transcendence,tt2209764,6.2,2014
754,nm0634240,Justice League,tt0974015,6.1,2017
755,nm0634240,The Arsonist,tt1043679,5.4,2020
756,nm0634240,An Act of War,tt1861445,5.2,2015
757,nm0634240,Dark Harvest,tt2939114,4.8,2016
758,nm0634240,The Black Dahlia Haunting,tt2359347,4.3,2012
759,nm0634240,Paranormal Movie,tt2392846,2.3,2013
760,nm0004056,Pixar's Greatest Moments,tt6182430,9.6,2016
761,nm0004056,WALL·E,tt0910970,8.4,2008
762,nm0004056,Finding Nico,tt1676106,8.4,2010
763,nm0004056,Toy Story - Il mondo dei giocattoli,tt0114709,8.3,1995
764,nm0004056,Up,tt1049413,8.2,2009
765,nm0004056,Toy Story 3 - La grande fuga,tt0435761,8.2,2010
766,nm0004056,Inside Out,tt2096673,8.1,2015
767,nm0004056,Alla ricerca di Nemo,tt0266543,8.1,2003
768,nm0004056,Monsters & Co.,tt0198781,8.1,2001
769,nm0004056,Gli Incredibili - Una 'normale' famiglia di supereroi,tt0317705,8,2004
770,nm0004056,Ratatouille,tt0382932,8,2007
771,nm0004056,Toy Story 2 - Woody & Buzz alla riscossa,tt0120363,7.9,1999
772,nm0004056,The Pixar Story,tt1059955,7.8,2007
773,nm0004056,Toy Story 4,tt1979376,7.7,2019
774,nm0004056,Gli Incredibili 2,tt3606756,7.6,2018
775,nm0004056,Making Waves: The Art of Cinematic Sound,tt3856408,7.6,2019
776,nm0004056,Animation Outlaws,tt7054046,7.6,2020
777,nm0004056,Fog City Mavericks,tt0996396,7.6,2007
778,nm0004056,Hugo Cabret,tt0970179,7.5,2011
779,nm0004056,Alla ricerca di Dory,tt2277860,7.3,2016
780,nm0004056,A Bug's Life - Megaminimondo,tt0120623,7.2,1998
781,nm0004056,Monsters University,tt1453405,7.2,2013
782,nm0004056,Cars - Motori ruggenti,tt0317219,7.1,2006
783,nm0004056,Ribelle: The Brave,tt1217209,7.1,2012
784,nm0004056,Ralph spacca Internet,tt5848272,7,2018
785,nm0004056,Frozen II - Il segreto di Arendelle,tt4520988,6.8,2019
786,nm0004056,Spie Sotto Copertura,tt5814534,6.8,2019
787,nm0004056,Il viaggio di Arlo,tt1979388,6.7,2015
788,nm0004056,John Carter,tt0401729,6.6,2012
789,nm0004056,"Tesoro, mi si sono ristretti i ragazzi",tt0097523,6.4,1989
790,nm0004056,L'apprendista stregone,tt0963966,6.1,2010
791,nm0004056,Guardians of the Gates: The Surfboats,tt2736806,0,2012
792,nm0269463,After the Fair: The Legacy of the 1964-65 New York World's Fair,tt4209374,9.2,2014
793,nm0269463,Avengers: Endgame,tt4154796,8.4,2019
794,nm0269463,Avengers: Infinity War,tt4154756,8.4,2018
795,nm0269463,The Wolf of Wall Street,tt0993846,8.2,2013
796,nm0269463,The Avengers,tt0848228,8,2012
797,nm0269463,Iron Man,tt0371746,7.9,2008
798,nm0269463,Rudy - Il successo di un sogno,tt0108002,7.5,1993
799,nm0269463,Spider-Man: Homecoming,tt2250912,7.4,2017
800,nm0269463,Spider-Man: Far from Home,tt6320628,7.4,2019
801,nm0269463,Il libro della giungla,tt3040964,7.4,2016
802,nm0269463,Hooligans,tt0385002,7.4,2005
803,nm0269463,Avengers: Age of Ultron,tt2395427,7.3,2015
804,nm0269463,Chef - La ricetta perfetta,tt2883512,7.3,2014
805,nm0269463,Swingers,tt0117802,7.2,1996
806,nm0269463,Revenge of the Electric Car,tt1413496,7.2,2011
807,nm0269463,Iron Man 3,tt1300854,7.1,2013
808,nm0269463,Una famiglia all'improvviso,tt1716777,7.1,2012
809,nm0269463,With Great Power: The Stan Lee Story,tt1091863,7.1,2010
810,nm0269463,Strictly Background,tt0982935,7.1,2007
811,nm0269463,Elf - Un elfo di nome Buddy,tt0319343,7,2003
812,nm0269463,Iron Man 2,tt1228705,7,2010
813,nm0269463,"I Love You, Man",tt1155056,7,2009
814,nm0269463,As I AM: The Life and Times of DJ AM,tt3014600,7,2015
815,nm0269463,Solo: A Star Wars Story,tt3778644,6.9,2018
816,nm0269463,Il re Leone,tt6105098,6.8,2019
817,nm0269463,Tutto può succedere - Something's Gotta Give,tt0337741,6.7,2003
818,nm0269463,In Search of Ted Demme,tt1207692,6.7,2010
819,nm0269463,Le riserve,tt0191397,6.6,2000
820,nm0269463,John Carter,tt0401729,6.6,2012
821,nm0269463,Entourage,tt1674771,6.6,2015
822,nm0269463,PCU,tt0110759,6.6,1994
823,nm0269463,Hoffa - Santo o mafioso?,tt0104427,6.6,1992
824,nm0269463,The Animagic World of Rankin/Bass,tt9196320,6.5,2018
825,nm0269463,Made - Due Imbroglioni a New York,tt0227005,6.4,2001
826,nm0269463,Mrs. Parker e il circolo vizioso,tt0110588,6.4,1994
827,nm0269463,Notes from Underground,tt0114005,6.4,1995
828,nm0269463,Wimbledon,tt0360201,6.3,2004
829,nm0269463,Cose molto cattive,tt0124198,6.3,1998
830,nm0269463,Misery Loves Comedy,tt3132632,6.3,2015
831,nm0269463,Deep Impact,tt0120647,6.2,1998
832,nm0269463,Zathura - Un'avventura spaziale,tt0406375,6.2,2005
833,nm0269463,Grimsby - Attenti a quell'altro,tt3381008,6.2,2016
834,nm0269463,Love & Sex,tt0234137,6.2,2000
835,nm0269463,Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland,tt0844768,6.2,2006
836,nm0269463,Hotel Artemis,tt5834262,6.1,2018
837,nm0269463,Boog & Elliot a caccia di amici,tt0400717,6.1,2006
838,nm0269463,The Big Empty,tt0321442,6.1,2003
839,nm0269463,Come Early Morning,tt0457308,6.1,2006
840,nm0269463,Cowboys & Aliens,tt0409847,6,2011
